time_sec	queue_density
92.8667	0.817528
92.9333	0.818143
93	0.818315
93.0667	0.819765
93.1333	0.820557
93.2	0.821109
93.2667	0.821227
93.3333	0.821458
93.4	0.821748
93.4667	0.821831
93.5333	0.823041
93.6	0.823958
93.6667	0.824107
93.7333	0.825788
93.8	0.826968
93.8667	0.827152
93.9333	0.827434
94	0.827877
94.0667	0.833881
94.1333	0.834139
94.2	0.833849
94.2667	0.833277
94.3333	0.833324
94.4	0.833371
94.4667	0.833885
94.5333	0.833309
94.6	0.83332
94.6667	0.832823
94.7333	0.833293
94.8	0.834856
94.8667	0.834386
94.9333	0.834817
95	0.834128
95.0667	0.833689
95.1333	0.834414
95.2	0.834598
95.2667	0.834653
95.3333	0.833892
95.4	0.83432
95.4667	0.83361
95.5333	0.833791
95.6	0.833826
95.6667	0.83374
95.7333	0.836988
95.8	0.837188
95.8667	0.83671
95.9333	0.836283
96	0.836973
96.0667	0.836741
96.1333	0.835636
96.2	0.835111
96.2667	0.835817
96.3333	0.834676
96.4	0.835299
96.4667	0.836557
96.5333	0.835969
96.6	0.83593
96.6667	0.836886
96.7333	0.836455
96.8	0.835166
96.8667	0.834406
96.9333	0.835413
97	0.834472
97.0667	0.834092
97.1333	0.832854
